uid,model,scene,n,fps,ctx,flag,n_events,score,cls,birth,birth_s,branch,onset,zprobe,bncc,box
ours_pca8_r19_B,ours_pca8,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_B,ours_pca4,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_B,ours_pca2,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_B,ours_16node,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_B,ours_4node,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_B,ours_noatok,r19_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_B,ours_noadaln,r19_B,108,16.0,12,0,0,,,,,,,,,
astra_r19_BL,astra,r19_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_BL,matrixgame,r19_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r19_BL,minwm,r19_BL,77,16.0,13,0,0,-0.07,car,49.0,2.25,B,3.64,0.57,0.82,"[119.9, 243.9, 166.8, 269.1]"
worldcam_r19_BL,worldcam,r19_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_BL,worldplay,r19_BL,146,24.0,1,0,0,,,,,,,,,
yume_r19_BL,yume,r19_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_BL,ours_pca8,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_BL,ours_pca4,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_BL,ours_pca2,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_BL,ours_16node,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_BL,ours_4node,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_BL,ours_noatok,r19_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_BL,ours_noadaln,r19_BL,108,16.0,12,0,0,,,,,,,,,
astra_r19_BR,astra,r19_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_BR,matrixgame,r19_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r19_BR,minwm,r19_BR,77,16.0,13,0,0,,,,,,,,,
worldcam_r19_BR,worldcam,r19_BR,241,30.0,65,0,0,-0.07,car,224.0,5.3,A,4.64,0.0,0.44,"[621.7, 232.6, 657.6, 250.4]"
worldplay_r19_BR,worldplay,r19_BR,146,24.0,1,0,0,,,,,,,,,
yume_r19_BR,yume,r19_BR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_BR,ours_pca8,r19_BR,108,16.0,12,0,0,-0.63,truck,92.0,5.0,A,1.86,0.54,0.97,"[300.1, 153.9, 396.2, 236.1]"
ours_pca4_r19_BR,ours_pca4,r19_BR,108,16.0,12,0,0,-0.41,truck,86.0,4.62,B,1.78,0.32,0.96,"[321.0, 151.8, 410.0, 228.2]"
ours_pca2_r19_BR,ours_pca2,r19_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_BR,ours_16node,r19_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_BR,ours_4node,r19_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_BR,ours_noatok,r19_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_BR,ours_noadaln,r19_BR,108,16.0,12,0,0,,,,,,,,,
astra_r19_F,astra,r19_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_F,matrixgame,r19_F,152,25.0,1,0,0,,,,,,,,,
minwm_r19_F,minwm,r19_F,77,16.0,13,0,0,-0.34,car,43.0,1.88,B,3.19,0.19,0.67,"[228.3, 246.8, 268.9, 275.2]"
worldcam_r19_F,worldcam,r19_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_F,worldplay,r19_F,146,24.0,1,0,0,,,,,,,,,
yume_r19_F,yume,r19_F,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_F,ours_pca8,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_F,ours_pca4,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_F,ours_pca2,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_F,ours_16node,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_F,ours_4node,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_F,ours_noatok,r19_F,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_F,ours_noadaln,r19_F,108,16.0,12,0,0,,,,,,,,,
astra_r19_FL,astra,r19_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_FL,matrixgame,r19_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r19_FL,minwm,r19_FL,77,16.0,13,0,0,-0.2,car,53.0,2.5,B,4.39,0.37,0.83,"[123.8, 241.9, 178.0, 266.1]"
worldcam_r19_FL,worldcam,r19_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_FL,worldplay,r19_FL,146,24.0,1,0,0,,,,,,,,,
yume_r19_FL,yume,r19_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_FL,ours_pca8,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_FL,ours_pca4,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_FL,ours_pca2,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_FL,ours_16node,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_FL,ours_4node,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_FL,ours_noatok,r19_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_FL,ours_noadaln,r19_FL,108,16.0,12,0,0,,,,,,,,,
astra_r19_FR,astra,r19_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_FR,matrixgame,r19_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r19_FR,minwm,r19_FR,77,16.0,13,0,0,-0.42,car,74.0,3.81,A,2.92,0.63,0.74,"[589.5, 215.4, 650.7, 249.0]"
worldcam_r19_FR,worldcam,r19_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_FR,worldplay,r19_FR,146,24.0,1,0,0,,,,,,,,,
yume_r19_FR,yume,r19_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_FR,ours_pca8,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_FR,ours_pca4,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_FR,ours_pca2,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_FR,ours_16node,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_FR,ours_4node,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_FR,ours_noatok,r19_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_FR,ours_noadaln,r19_FR,108,16.0,12,0,0,,,,,,,,,
astra_r19_L,astra,r19_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_L,matrixgame,r19_L,152,25.0,1,0,0,,,,,,,,,
minwm_r19_L,minwm,r19_L,77,16.0,13,0,0,-0.34,car,37.0,1.5,A,3.55,0.34,0.87,"[128.1, 237.5, 178.8, 273.1]"
worldcam_r19_L,worldcam,r19_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_L,worldplay,r19_L,146,24.0,1,0,0,-0.37,car,67.0,2.75,A,3.15,0.28,0.56,"[101.1, 238.2, 159.9, 269.5]"
yume_r19_L,yume,r19_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_L,ours_pca8,r19_L,108,16.0,12,0,0,-0.51,car,88.0,4.75,A,2.43,0.5,0.93,"[331.0, 243.6, 413.4, 300.3]"
ours_pca4_r19_L,ours_pca4,r19_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_L,ours_pca2,r19_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_L,ours_16node,r19_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_L,ours_4node,r19_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_L,ours_noatok,r19_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_L,ours_noadaln,r19_L,108,16.0,12,0,0,,,,,,,,,
astra_r19_R,astra,r19_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r19_R,matrixgame,r19_R,152,25.0,1,0,0,,,,,,,,,
minwm_r19_R,minwm,r19_R,77,16.0,13,0,0,,,,,,,,,
worldcam_r19_R,worldcam,r19_R,241,30.0,65,0,0,,,,,,,,,
worldplay_r19_R,worldplay,r19_R,146,24.0,1,0,0,,,,,,,,,
yume_r19_R,yume,r19_R,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r19_R,ours_pca8,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r19_R,ours_pca4,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r19_R,ours_pca2,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r19_R,ours_16node,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r19_R,ours_4node,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r19_R,ours_noatok,r19_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r19_R,ours_noadaln,r19_R,108,16.0,12,0,0,,,,,,,,,
astra_r20_B,astra,r20_B,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_B,matrixgame,r20_B,152,25.0,1,0,0,,,,,,,,,
minwm_r20_B,minwm,r20_B,77,16.0,13,0,0,-0.66,car,64.0,3.19,A,1.7,0.32,0.46,"[144.7, 107.6, 332.5, 268.3]"
worldcam_r20_B,worldcam,r20_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r20_B,worldplay,r20_B,146,24.0,1,0,0,,,,,,,,,
yume_r20_B,yume,r20_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_B,ours_pca8,r20_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_B,ours_pca4,r20_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_B,ours_pca2,r20_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_B,ours_16node,r20_B,108,16.0,12,0,0,-0.65,bench,93.0,5.06,A,1.74,0.56,0.85,"[448.0, 246.1, 510.1, 309.2]"
ours_4node_r20_B,ours_4node,r20_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_B,ours_noatok,r20_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_B,ours_noadaln,r20_B,108,16.0,12,0,0,,,,,,,,,
astra_r20_BL,astra,r20_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_BL,matrixgame,r20_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r20_BL,minwm,r20_BL,77,16.0,13,0,0,,,,,,,,,
worldcam_r20_BL,worldcam,r20_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r20_BL,worldplay,r20_BL,146,24.0,1,0,0,,,,,,,,,
yume_r20_BL,yume,r20_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_BL,ours_pca8,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_BL,ours_pca4,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_BL,ours_pca2,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_BL,ours_16node,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_BL,ours_4node,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_BL,ours_noatok,r20_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_BL,ours_noadaln,r20_BL,108,16.0,12,0,0,,,,,,,,,
astra_r20_BR,astra,r20_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_BR,matrixgame,r20_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r20_BR,minwm,r20_BR,77,16.0,13,0,0,,,,,,,,,
worldcam_r20_BR,worldcam,r20_BR,241,30.0,65,0,0,-0.78,car,225.0,5.33,A,1.35,0.89,0.36,"[406.4, 269.7, 470.7, 305.6]"
worldplay_r20_BR,worldplay,r20_BR,146,24.0,1,0,0,,,,,,,,,
yume_r20_BR,yume,r20_BR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_BR,ours_pca8,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_BR,ours_pca4,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_BR,ours_pca2,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_BR,ours_16node,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_BR,ours_4node,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_BR,ours_noatok,r20_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_BR,ours_noadaln,r20_BR,108,16.0,12,0,0,,,,,,,,,
astra_r20_F,astra,r20_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_F,matrixgame,r20_F,152,25.0,1,0,0,,,,,,,,,
minwm_r20_F,minwm,r20_F,77,16.0,13,0,0,,,,,,,,,
worldcam_r20_F,worldcam,r20_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r20_F,worldplay,r20_F,146,24.0,1,0,0,,,,,,,,,
yume_r20_F,yume,r20_F,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_F,ours_pca8,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_F,ours_pca4,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_F,ours_pca2,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_F,ours_16node,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_F,ours_4node,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_F,ours_noatok,r20_F,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_F,ours_noadaln,r20_F,108,16.0,12,0,0,,,,,,,,,
astra_r20_FL,astra,r20_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_FL,matrixgame,r20_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r20_FL,minwm,r20_FL,77,16.0,13,0,0,,,,,,,,,
worldcam_r20_FL,worldcam,r20_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r20_FL,worldplay,r20_FL,146,24.0,1,0,0,,,,,,,,,
yume_r20_FL,yume,r20_FL,98,16.0,1,0,0,-0.64,bench,76.0,4.69,A,1.79,0.42,0.75,"[491.2, 446.4, 663.5, 563.8]"
ours_pca8_r20_FL,ours_pca8,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_FL,ours_pca4,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_FL,ours_pca2,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_FL,ours_16node,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_FL,ours_4node,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_FL,ours_noatok,r20_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_FL,ours_noadaln,r20_FL,108,16.0,12,0,0,,,,,,,,,
astra_r20_FR,astra,r20_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_FR,matrixgame,r20_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r20_FR,minwm,r20_FR,77,16.0,13,0,0,,,,,,,,,
worldcam_r20_FR,worldcam,r20_FR,241,30.0,65,0,0,-0.88,car,224.0,5.3,B,1.51,0.95,0.44,"[371.4, 270.3, 468.0, 312.0]"
worldplay_r20_FR,worldplay,r20_FR,146,24.0,1,0,0,,,,,,,,,
yume_r20_FR,yume,r20_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_FR,ours_pca8,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_FR,ours_pca4,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_FR,ours_pca2,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_FR,ours_16node,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_FR,ours_4node,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_FR,ours_noatok,r20_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_FR,ours_noadaln,r20_FR,108,16.0,12,0,0,,,,,,,,,
astra_r20_L,astra,r20_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_L,matrixgame,r20_L,152,25.0,1,0,0,,,,,,,,,
minwm_r20_L,minwm,r20_L,77,16.0,13,0,0,-0.8,car,63.0,3.12,B,0.89,0.65,0.91,"[554.0, 325.3, 728.1, 447.8]"
worldcam_r20_L,worldcam,r20_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r20_L,worldplay,r20_L,146,24.0,1,0,0,,,,,,,,,
yume_r20_L,yume,r20_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_L,ours_pca8,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_L,ours_pca4,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_L,ours_pca2,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_L,ours_16node,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r20_L,ours_4node,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_L,ours_noatok,r20_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_L,ours_noadaln,r20_L,108,16.0,12,0,0,,,,,,,,,
astra_r20_R,astra,r20_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r20_R,matrixgame,r20_R,152,25.0,1,0,0,,,,,,,,,
minwm_r20_R,minwm,r20_R,77,16.0,13,0,0,-0.69,car,23.0,0.62,A,1.55,0.0,0.83,"[517.4, 232.1, 555.9, 252.2]"
worldcam_r20_R,worldcam,r20_R,241,30.0,65,0,0,-0.57,car,231.0,5.53,A,2.16,0.0,0.17,"[308.0, 254.3, 385.0, 293.3]"
worldplay_r20_R,worldplay,r20_R,146,24.0,1,0,0,,,,,,,,,
yume_r20_R,yume,r20_R,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r20_R,ours_pca8,r20_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r20_R,ours_pca4,r20_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r20_R,ours_pca2,r20_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r20_R,ours_16node,r20_R,108,16.0,12,0,0,-0.81,car,86.0,4.62,A,0.95,0.37,0.85,"[101.6, 316.2, 198.1, 402.9]"
ours_4node_r20_R,ours_4node,r20_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r20_R,ours_noatok,r20_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r20_R,ours_noadaln,r20_R,108,16.0,12,0,0,,,,,,,,,
astra_r21_B,astra,r21_B,125,20.0,4,0,0,-0.79,car,21.0,0.85,A,1.04,0.0,0.53,"[511.2, 212.5, 543.6, 247.4]"
matrixgame_r21_B,matrixgame,r21_B,152,25.0,1,0,0,,,,,,,,,
minwm_r21_B,minwm,r21_B,77,16.0,13,1,1,0.6,car,13.0,0.0,A,13.62,0.12,0.26,"[393.1, 274.4, 458.8, 340.9]"
worldcam_r21_B,worldcam,r21_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_B,worldplay,r21_B,146,24.0,1,0,0,,,,,,,,,
yume_r21_B,yume,r21_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_B,ours_pca8,r21_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_B,ours_pca4,r21_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_B,ours_pca2,r21_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_B,ours_16node,r21_B,108,16.0,12,0,0,-0.58,car,103.0,5.69,A,2.11,0.38,0.89,"[466.7, 78.1, 625.7, 212.2]"
ours_4node_r21_B,ours_4node,r21_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_B,ours_noatok,r21_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_B,ours_noadaln,r21_B,108,16.0,12,0,0,,,,,,,,,
astra_r21_BL,astra,r21_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_BL,matrixgame,r21_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r21_BL,minwm,r21_BL,77,16.0,13,1,1,0.63,car,13.0,0.0,A,10.7,0.0,0.24,"[390.3, 278.6, 452.4, 337.3]"
worldcam_r21_BL,worldcam,r21_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_BL,worldplay,r21_BL,146,24.0,1,0,0,,,,,,,,,
yume_r21_BL,yume,r21_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_BL,ours_pca8,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_BL,ours_pca4,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_BL,ours_pca2,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_BL,ours_16node,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_BL,ours_4node,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_BL,ours_noatok,r21_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_BL,ours_noadaln,r21_BL,108,16.0,12,0,0,,,,,,,,,
astra_r21_BR,astra,r21_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_BR,matrixgame,r21_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r21_BR,minwm,r21_BR,77,16.0,13,0,0,-0.32,car,17.0,0.25,A,3.39,0.11,0.31,"[355.5, 274.4, 450.4, 338.3]"
worldcam_r21_BR,worldcam,r21_BR,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_BR,worldplay,r21_BR,146,24.0,1,0,0,-0.55,car,90.0,3.71,B,1.34,0.44,0.43,"[268.5, 281.0, 366.1, 309.8]"
yume_r21_BR,yume,r21_BR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_BR,ours_pca8,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_BR,ours_pca4,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_BR,ours_pca2,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_BR,ours_16node,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_BR,ours_4node,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_BR,ours_noatok,r21_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_BR,ours_noadaln,r21_BR,108,16.0,12,0,0,,,,,,,,,
astra_r21_F,astra,r21_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_F,matrixgame,r21_F,152,25.0,1,0,0,,,,,,,,,
minwm_r21_F,minwm,r21_F,77,16.0,13,1,1,0.52,car,13.0,0.0,A,7.62,0.0,0.29,"[381.3, 276.8, 455.0, 339.0]"
worldcam_r21_F,worldcam,r21_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_F,worldplay,r21_F,146,24.0,1,0,0,,,,,,,,,
yume_r21_F,yume,r21_F,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_F,ours_pca8,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_F,ours_pca4,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_F,ours_pca2,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_F,ours_16node,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_F,ours_4node,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_F,ours_noatok,r21_F,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_F,ours_noadaln,r21_F,108,16.0,12,0,0,,,,,,,,,
astra_r21_FL,astra,r21_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_FL,matrixgame,r21_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r21_FL,minwm,r21_FL,77,16.0,13,0,0,-0.15,car,14.0,0.06,A,4.24,0.0,0.74,"[377.7, 257.9, 482.2, 376.9]"
worldcam_r21_FL,worldcam,r21_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_FL,worldplay,r21_FL,146,24.0,1,0,0,,,,,,,,,
yume_r21_FL,yume,r21_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_FL,ours_pca8,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_FL,ours_pca4,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_FL,ours_pca2,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_FL,ours_16node,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_FL,ours_4node,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_FL,ours_noatok,r21_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_FL,ours_noadaln,r21_FL,108,16.0,12,0,0,,,,,,,,,
astra_r21_FR,astra,r21_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_FR,matrixgame,r21_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r21_FR,minwm,r21_FR,77,16.0,13,1,1,0.07,car,14.0,0.06,A,5.35,0.11,0.56,"[388.1, 270.1, 462.3, 326.5]"
worldcam_r21_FR,worldcam,r21_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_FR,worldplay,r21_FR,146,24.0,1,0,0,,,,,,,,,
yume_r21_FR,yume,r21_FR,98,16.0,1,0,0,-0.57,car,44.0,2.69,A,2.16,0.31,0.39,"[846.0, 373.6, 936.7, 418.2]"
ours_pca8_r21_FR,ours_pca8,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_FR,ours_pca4,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_FR,ours_pca2,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_FR,ours_16node,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_FR,ours_4node,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r21_FR,ours_noatok,r21_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r21_FR,ours_noadaln,r21_FR,108,16.0,12,0,0,,,,,,,,,
astra_r21_L,astra,r21_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r21_L,matrixgame,r21_L,152,25.0,1,0,0,,,,,,,,,
minwm_r21_L,minwm,r21_L,77,16.0,13,0,0,-0.49,car,13.0,0.0,A,2.54,0.18,0.61,"[377.1, 253.2, 482.9, 386.4]"
worldcam_r21_L,worldcam,r21_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r21_L,worldplay,r21_L,146,24.0,1,0,0,,,,,,,,,
yume_r21_L,yume,r21_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r21_L,ours_pca8,r21_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r21_L,ours_pca4,r21_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r21_L,ours_pca2,r21_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r21_L,ours_16node,r21_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r21_L,ours_4node,r21_L,108,16.0,12,0,0,,,,,,,,,
