model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
4node,27,F,-35.77,-0.06,-169.8,0.5858,0.1554,0.035,-0.1291,-0.0515,-0.0633,-0.1964,0.0237
4node,27,FR,-6.49,8.09,-420.8,0.5955,0.7321,-0.0068,0.2529,0.1392,-0.3016,-0.0965,0.1626
4node,27,R,-0.03,16.09,-529.2,0.2109,0.8453,0.3314,0.6289,0.2075,-0.3099,-0.1616,-0.0377
4node,27,BR,11.29,12.58,-450.5,0.1784,0.7844,0.3942,0.389,0.1157,-0.2174,-0.3342,-0.1521
4node,27,B,6.43,0.03,-5.1,-0.1427,0.0397,0.0852,0.0131,-0.0038,-0.0125,0.0279,-0.0964
4node,27,BL,27.29,1.22,510.8,-0.2127,-0.567,-0.041,-0.4508,0.0733,0.0924,0.1049,-0.2141
4node,27,L,13.25,-2.83,630.4,0.0259,-0.7864,-0.3288,-0.4522,0.3423,-0.2135,0.3088,-0.151
4node,27,FL,-11.51,-8.53,160.8,0.5328,-0.5007,-0.0237,0.0375,-0.1392,-0.3078,0.4735,-0.055
4node,28,F,-16.14,2.1,-95.4,0.6357,0.1861,-0.141,-0.2286,-0.1037,0.2159,0.1084,0.2176
4node,28,FR,-7.59,5.02,-265.1,0.5718,0.571,-0.1401,-0.1456,-0.0409,-0.0301,0.0154,-0.0589
4node,28,R,-16.9,7.83,-560.7,0.1735,0.7364,0.3555,0.3346,0.067,-0.0872,-0.3472,0.0242
4node,28,BR,4.56,7.65,-364.7,0.0232,0.6362,0.2063,0.3517,-0.0769,-0.1461,0.0766,0.0204
4node,28,B,7.81,0.31,-0.7,-0.1866,-0.0,0.1831,-0.0316,-0.0671,0.004,0.0638,-0.0974
4node,28,BL,11.16,-10.11,476.9,-0.219,-0.651,-0.1561,-0.4257,0.318,-0.1075,0.1169,-0.3255
4node,28,L,5.33,-17.65,560.2,0.0514,-0.8112,-0.3365,-0.2962,0.3342,-0.1725,0.2384,-0.1693
4node,28,FL,-9.55,-4.04,174.3,0.4757,-0.4348,-0.1017,0.022,-0.1986,-0.0805,0.103,-0.0717
4node,29,F,-15.53,-1.98,-86.8,0.5541,0.0589,-0.0035,-0.1148,-0.4803,-0.2165,0.1451,-0.152
4node,29,FR,-38.82,3.13,-440.3,0.5257,0.4995,-0.0363,-0.0081,-0.2321,-0.1408,-0.0448,0.0175
4node,29,R,-11.3,8.25,-636.6,0.0467,0.6895,0.519,0.5372,-0.0968,0.0262,0.1014,0.2616
4node,29,BR,4.1,4.54,-485.6,-0.0621,0.601,0.3536,0.3241,-0.2218,0.1044,0.0704,0.0574
4node,29,B,23.06,1.52,89.6,-0.1619,-0.0341,0.1383,-0.1459,-0.0334,0.0765,-0.0643,-0.2328
4node,29,BL,24.94,-0.81,516.8,-0.1704,-0.5246,-0.0158,-0.447,0.0283,0.1677,-0.1161,-0.2135
4node,29,L,9.67,-3.03,606.2,0.0036,-0.7246,-0.1198,-0.3318,0.187,-0.0845,0.4237,-0.0515
4node,29,FL,-44.73,-12.0,137.0,0.4149,-0.5811,-0.127,0.2921,-0.2435,-0.3251,0.2043,-0.1531
4node,30,F,-53.73,-2.27,-190.2,0.6053,-0.0009,0.2702,0.0245,0.382,-0.0808,-0.5585,-0.1506
4node,30,FR,-51.92,5.77,-401.3,0.5817,0.5569,0.2541,0.1331,0.528,-0.1397,-0.6473,-0.0572
4node,30,R,-32.53,12.81,-636.5,0.0395,0.7678,0.5321,0.5346,0.1186,-0.1812,0.0825,0.0653
4node,30,BR,-5.02,18.16,-440.4,-0.1422,0.6501,0.4548,0.4533,-0.1136,-0.0942,0.0614,-0.0407
4node,30,B,25.52,-0.53,101.1,-0.2276,-0.0042,0.1354,-0.152,-0.229,0.1218,0.0813,-0.22
4node,30,BL,27.48,-9.38,461.7,-0.2558,-0.5042,-0.0129,-0.5846,-0.2259,0.2734,0.0684,-0.2483
4node,30,L,-4.45,-18.86,453.7,0.0687,-0.7324,-0.4524,-0.3551,0.226,-0.1718,0.1276,0.0214
4node,30,FL,-26.07,-1.23,36.7,0.4836,-0.3825,0.0928,0.2548,0.0928,-0.2469,-0.0927,-0.0537
4node,31,F,-17.28,0.9,-50.7,0.0057,-0.0391,0.0118,0.0645,0.1106,-0.0232,0.0333,0.0385
4node,31,FR,-18.4,1.69,-345.7,-0.0009,0.24,0.2969,0.3579,-0.1239,0.0228,0.1479,0.0531
4node,31,R,1.05,6.87,-602.6,-0.042,0.4412,0.6054,0.4791,-0.5266,0.1226,0.2235,-0.0534
4node,31,BR,15.51,4.42,-450.7,-0.0412,0.371,0.5263,0.4347,-0.4523,0.0541,0.1872,-0.1517
4node,31,B,-17.04,1.22,-29.7,-0.0181,-0.0313,-0.0301,-0.0229,0.0942,-0.0399,0.001,-0.0298
4node,31,BL,30.73,-9.14,529.1,-0.1605,-0.5382,-0.0246,-0.4941,0.0451,0.0647,-0.0751,-0.2268
4node,31,L,6.01,5.53,667.9,-0.0741,-0.6889,-0.4183,-0.7596,0.2595,-0.0735,0.3007,-0.1778
4node,31,FL,-19.8,-2.46,244.9,0.0421,-0.3946,-0.3719,-0.3436,0.3741,0.0292,-0.0808,0.0234
noatok,0,F,-14.57,0.73,-47.2,0.6626,0.1637,-0.3443,0.0011,-0.3018,-0.004,0.3659,0.1289
noatok,0,FR,-55.81,1.4,-412.0,0.6118,0.6557,-0.5369,-0.4425,0.1752,-0.1303,-0.3202,0.527
noatok,0,R,9.11,6.04,-417.5,0.0026,0.681,0.1857,0.3324,-0.0412,-0.0772,-0.0372,0.0547
noatok,0,BR,20.68,9.82,-414.5,-0.1774,0.6678,0.4203,0.2788,-0.2343,0.13,-0.0827,-0.188
noatok,0,B,23.47,3.24,62.1,-0.2392,-0.0015,0.342,-0.1315,-0.1003,0.0743,-0.0643,-0.3568
noatok,0,BL,16.63,-6.07,322.4,-0.243,-0.4444,0.1472,-0.4154,-0.0303,0.2358,0.0665,-0.2833
noatok,0,L,-35.14,-12.99,425.5,0.0034,-0.7839,-0.3358,-0.3242,0.344,-0.1175,0.2243,-0.1993
noatok,0,FL,-22.61,-9.63,169.7,0.3794,-0.5405,-0.1109,-0.1265,-0.1147,0.0704,-0.1282,0.1346
noatok,1,F,-35.91,-1.59,-123.5,0.4914,-0.0745,-0.1385,0.2661,0.2281,-0.0993,-0.2817,0.1478
noatok,1,FR,-32.83,2.89,-260.7,0.4616,0.4181,-0.2759,0.0141,0.1115,-0.035,-0.3596,0.239
noatok,1,R,-22.07,3.4,-528.8,-0.0166,0.6869,0.2851,0.3813,0.0763,-0.0877,0.0506,-0.0324
noatok,1,BR,-0.87,0.49,-473.4,-0.0379,0.6604,0.3243,0.3573,0.0444,-0.0967,0.0502,0.018
noatok,1,B,20.71,-0.08,62.1,-0.1797,0.0312,0.1175,-0.1134,-0.1794,0.1041,0.0429,-0.1388
noatok,1,BL,29.55,-0.86,315.7,-0.2303,-0.3243,0.0964,-0.3513,-0.05,0.1945,-0.0036,-0.2514
noatok,1,L,-11.56,-3.97,246.3,0.0438,-0.5353,-0.3061,-0.166,0.1284,-0.0561,-0.1241,0.0272
noatok,1,FL,-22.27,-0.41,52.9,0.468,-0.4271,-0.0915,0.2277,0.2885,-0.1593,-0.2542,0.3263
noatok,2,F,-41.34,-5.5,-93.0,0.4399,-0.1698,-0.2797,0.3346,-0.1992,-0.2169,0.0766,0.1471
noatok,2,FR,-95.08,2.1,-549.7,0.3771,0.5429,-0.0407,0.1634,0.1812,-0.1771,-0.0235,0.4149
noatok,2,R,-20.01,1.1,-699.8,0.065,0.761,0.3104,0.5693,-0.0433,-0.101,0.2566,0.2771
noatok,2,BR,-16.08,2.63,-845.3,0.0685,0.8364,0.3833,0.4142,-0.1597,0.2108,0.1057,0.4063
noatok,2,B,25.38,1.17,81.0,-0.1807,-0.03,0.3106,-0.0162,-0.1521,0.0929,-0.0368,-0.3393
noatok,2,BL,1.18,-8.19,242.9,-0.1569,-0.447,0.0669,-0.3126,0.1081,0.1514,0.0124,-0.1507
noatok,2,L,-9.84,-14.09,415.6,0.0343,-0.7063,-0.2763,-0.2306,0.3517,0.0117,-0.063,0.0607
noatok,2,FL,-41.58,-11.51,133.5,0.3944,-0.5549,-0.1323,-0.0464,-0.0257,-0.3343,0.4026,0.0184
noatok,3,F,-89.01,1.34,-264.3,0.2936,0.1727,-0.183,0.0589,0.4123,-0.344,0.3672,-0.0957
noatok,3,FR,-42.9,-2.24,-373.9,0.3135,0.7033,-0.4033,0.5637,0.6285,-0.4384,-0.0014,-0.0679
noatok,3,R,-6.1,12.87,-350.3,-0.0298,0.6007,0.2215,0.3426,-0.0699,0.047,-0.2823,0.0916
noatok,3,BR,28.46,51.65,-242.1,-0.1828,0.679,0.5196,-0.0384,-0.4633,0.3697,-0.5784,-0.1607
noatok,3,B,25.65,3.55,123.0,-0.1435,-0.0678,0.1842,-0.0351,-0.113,0.1935,-0.2804,0.0292
noatok,3,BL,39.73,3.57,413.0,-0.1277,-0.3667,0.1147,-0.2696,-0.2389,0.2825,-0.0268,-0.1247
noatok,3,L,4.8,0.03,416.3,-0.0008,-0.6199,-0.2411,-0.3022,0.0688,-0.0774,0.2534,-0.1106
noatok,3,FL,-14.66,1.71,101.8,0.3984,-0.5884,-0.1108,0.4169,0.4208,0.1082,-0.1259,0.3966
noatok,4,F,-12.66,2.19,-23.1,0.3687,0.0793,-0.4872,-0.0835,-0.167,0.0751,-0.1891,0.2424
noatok,4,FR,-20.85,6.64,-323.7,0.305,0.5025,-0.5393,0.3501,-0.2353,0.2136,-0.0751,0.3371
noatok,4,R,-8.28,7.01,-355.2,0.0727,0.5424,-0.0448,0.276,-0.1144,0.1861,-0.2739,0.2418
noatok,4,BR,11.54,9.31,-310.6,-0.0817,0.5355,0.2402,0.1617,-0.107,0.1088,-0.1002,0.0559
noatok,4,B,14.16,0.75,50.8,-0.214,-0.0358,0.2669,-0.1588,-0.0375,-0.0058,0.029,-0.1985
noatok,4,BL,5.42,-5.68,235.0,-0.175,-0.4094,0.0883,-0.2603,0.0862,0.1497,0.0916,-0.1135
noatok,4,L,13.63,-8.73,397.4,-0.001,-0.6118,-0.1565,-0.1767,0.1653,0.0632,-0.0041,-0.0233
noatok,4,FL,-31.34,-4.08,145.8,0.3791,-0.5233,-0.3129,0.1145,-0.1707,0.047,0.2006,0.1181
noatok,5,F,-14.84,1.84,-59.5,0.2785,-0.2402,0.2686,0.5343,-0.1057,0.1423,-0.1136,0.2777
noatok,5,FR,-18.0,4.34,-330.8,0.3217,0.396,-0.1186,0.0074,0.0387,0.1334,-0.153,0.2572
noatok,5,R,-40.39,8.14,-659.0,0.0925,0.6206,0.1641,0.1862,-0.2094,0.4059,-0.0096,-0.0058
noatok,5,BR,-34.37,11.13,-669.5,0.0179,0.575,0.3695,0.1586,-0.3222,0.393,-0.0659,-0.0145
noatok,5,B,-7.45,2.11,-44.3,0.0072,-0.0555,-0.0637,0.1784,0.2186,0.0435,-0.1595,0.1974
noatok,5,BL,32.16,-1.0,388.0,-0.1647,-0.3717,0.2268,-0.2018,-0.1584,0.1248,0.008,-0.2696
noatok,5,L,-14.17,-6.51,414.3,0.1711,-0.6363,-0.3335,0.0571,-0.0032,0.1669,-0.0907,0.1315
noatok,5,FL,-16.91,-1.59,247.7,0.3787,-0.5574,0.1564,0.5175,-0.1371,0.1953,0.2176,0.3788
noatok,6,F,-23.64,0.98,-79.7,0.1633,-0.1361,-0.0461,0.6855,-0.0082,0.2362,-0.4735,-0.01
noatok,6,FR,-33.83,8.63,-299.0,0.2817,0.4892,-0.4564,0.583,0.2018,0.1466,0.0577,-0.0695
noatok,6,R,-24.35,13.78,-536.4,0.0342,0.6712,0.2664,0.521,-0.231,-0.0748,0.4059,-0.1561
noatok,6,BR,-18.5,11.3,-692.3,-0.0219,0.5196,0.5199,0.5171,-0.0905,-0.1701,0.1795,-0.227
noatok,6,B,19.96,-0.6,78.2,-0.0713,0.0078,0.0378,-0.2149,-0.1283,0.0493,0.0744,-0.0108
noatok,6,BL,-53.17,-8.35,93.5,-0.0652,-0.497,-0.2253,-0.4894,0.1345,-0.1347,-0.4523,0.0101
noatok,6,L,-41.33,-3.05,260.4,-0.0335,-0.6282,-0.4032,-0.3007,0.5231,-0.2893,-0.3084,0.2584
noatok,6,FL,-54.81,-3.03,11.0,0.2758,-0.507,-0.2934,0.6744,0.3214,-0.105,-0.2129,0.0273
noatok,7,F,-32.17,-1.92,-109.2,0.6024,-0.1824,0.2604,0.12,0.3208,-0.1786,-0.3529,-0.0586
noatok,7,FR,-70.83,4.04,-486.6,0.6077,0.6662,-0.1235,-0.2834,0.3185,-0.3427,-0.4714,-0.1697
noatok,7,R,-36.8,9.17,-530.9,0.1847,0.6945,0.2931,0.3082,0.2372,-0.2821,-0.4097,-0.4648
noatok,7,BR,-15.81,11.54,-464.9,-0.048,0.6027,0.396,0.4191,0.0492,-0.2379,0.1643,-0.1271
noatok,7,B,13.82,7.27,48.2,-0.2067,0.0424,0.1621,-0.0741,-0.1578,0.0837,0.1092,-0.0902
noatok,7,BL,15.47,-7.0,266.4,-0.1756,-0.3524,-0.0549,-0.3165,-0.0767,0.1673,-0.0068,-0.0568
noatok,7,L,-13.82,-9.73,312.1,-0.0093,-0.6076,-0.4312,-0.2169,0.3218,-0.0674,-0.0235,0.0154
noatok,7,FL,-13.33,-5.8,48.0,0.4769,-0.4289,0.1253,0.1509,0.0969,-0.2607,-0.1545,0.0669
noatok,8,F,-27.38,-0.28,-110.8,0.6184,-0.1175,0.4026,0.0606,0.1436,-0.0443,-0.3641,-0.1495
noatok,8,FR,-49.08,7.19,-518.7,0.6202,0.5257,0.7503,0.0344,0.3563,-0.3029,-0.5635,-0.3528
noatok,8,R,3.16,12.07,-568.1,0.1491,0.7491,0.7325,0.3173,0.1282,-0.2523,-0.6461,-0.3081
noatok,8,BR,16.88,18.32,-380.4,-0.0824,0.6113,0.6521,0.3999,-0.2661,-0.2495,-0.1409,-0.0963
noatok,8,B,14.06,0.85,34.0,-0.1571,0.0151,0.0804,-0.0375,-0.1148,0.0544,0.0901,-0.0493
noatok,8,BL,21.76,-4.56,297.2,-0.2072,-0.3463,-0.0467,-0.3273,-0.091,0.0483,-0.0388,-0.1257
noatok,8,L,12.75,-11.64,390.6,0.0067,-0.5908,-0.3891,-0.2382,0.2782,-0.0216,0.0004,0.1009
noatok,8,FL,-13.91,-3.54,170.9,0.5245,-0.5339,0.2891,0.0943,0.075,-0.2096,-0.118,0.4303
noatok,9,F,-25.39,0.08,-52.2,0.5784,0.0318,-0.5342,0.2894,-0.3852,0.2694,0.3125,0.0327
noatok,9,FR,-32.44,1.28,-384.6,0.5444,0.6078,-0.4997,0.0132,-0.1434,0.1513,0.1528,0.0465
noatok,9,R,-37.91,-9.31,-726.7,0.0579,0.7299,-0.02,0.1945,-0.0118,0.0836,0.1147,0.1795
noatok,9,BR,9.25,-0.55,-403.3,-0.2306,0.5286,0.3573,0.0473,0.0015,0.0254,-0.1097,-0.1772
noatok,9,B,17.54,-1.18,48.3,-0.2133,-0.0133,0.247,-0.2195,0.0719,-0.0154,-0.0399,-0.1709
noatok,9,BL,13.04,-1.99,284.8,-0.2155,-0.3311,0.1652,-0.3688,0.0333,0.126,-0.0029,-0.2399
noatok,9,L,-7.59,1.83,314.2,0.0151,-0.5517,-0.1225,-0.0319,0.0315,0.0967,0.0111,-0.0625
noatok,9,FL,-49.84,-0.81,103.8,0.5703,-0.6298,0.1181,0.4711,-0.517,0.1268,0.1461,0.0922
noatok,10,F,-76.53,-4.21,-271.1,0.4302,-0.053,-0.277,0.5789,-0.1423,-0.1795,-0.308,-0.2398
noatok,10,FR,-37.75,4.94,-342.7,0.4072,0.5191,-0.3957,0.4917,-0.1252,0.0123,-0.2607,-0.3306
noatok,10,R,-12.77,16.56,-427.9,0.0915,0.6446,0.0554,0.4078,-0.1143,-0.0561,-0.3722,-0.3053
noatok,10,BR,16.98,29.02,-189.2,-0.1082,0.5123,0.3592,0.2187,-0.2057,-0.0663,-0.0571,-0.1667
noatok,10,B,18.18,2.58,88.3,-0.1216,-0.0139,0.1157,-0.1958,-0.0553,0.0691,0.0664,0.0016
noatok,10,BL,12.15,-4.6,214.4,-0.1544,-0.3851,0.0603,-0.5336,-0.073,0.2434,-0.1245,0.0317
noatok,10,L,-31.46,-14.1,287.8,0.0558,-0.7192,-0.454,-0.3128,0.3551,-0.2564,-0.2472,-0.3474
noatok,10,FL,-69.2,-3.97,-101.5,0.3991,-0.3758,-0.0983,0.5838,0.0783,-0.3509,0.2696,-0.0151
noatok,11,F,-27.99,-1.33,-30.8,0.0455,-0.0763,-0.0432,0.0174,0.0626,-0.2162,-0.0197,-0.1637
noatok,11,FR,-7.01,17.7,-454.9,0.0091,0.2876,0.1347,0.3203,-0.1843,0.1023,0.1171,-0.0932
noatok,11,R,10.19,28.58,-868.0,-0.0448,0.6226,0.673,0.6196,-0.6356,0.181,-0.2654,-0.4678
noatok,11,BR,31.76,29.68,-714.2,-0.0882,0.5773,0.6199,0.2472,-0.5522,0.2554,-0.2253,-0.3643
noatok,11,B,27.89,1.48,122.1,-0.0252,0.0141,0.0278,-0.0203,-0.0474,0.0449,0.0173,-0.0113
noatok,11,BL,15.19,-0.41,667.2,-0.1183,-0.4834,-0.1441,-0.5539,-0.1507,0.0694,-0.1472,-0.2686
noatok,11,L,-4.93,-10.22,791.5,-0.0297,-0.779,-0.4959,-0.6179,0.0988,-0.1366,0.2125,-0.3694
noatok,11,FL,19.34,3.09,517.4,0.0761,-0.3575,-0.225,-0.5076,-0.0092,0.0171,-0.159,-0.0323
noatok,12,F,-50.89,-3.32,-157.0,0.3959,-0.0855,-0.2106,0.4864,-0.0304,0.0922,-0.5814,0.2161
noatok,12,FR,-42.7,4.38,-394.1,0.3823,0.5319,-0.1612,0.3048,-0.0315,-0.1698,-0.4947,0.1336
noatok,12,R,-16.0,19.04,-480.5,0.0339,0.7194,0.2187,0.4725,0.019,-0.2007,-0.0678,0.0888
noatok,12,BR,-11.48,8.48,-476.2,-0.0554,0.7118,0.2782,0.4428,-0.012,-0.1244,0.1138,0.0774
noatok,12,B,22.06,2.98,84.6,-0.1749,0.0091,0.2447,-0.1183,-0.1765,0.1384,0.0327,-0.282
noatok,12,BL,30.34,-8.47,338.2,-0.1966,-0.3466,0.0792,-0.4042,-0.0568,0.202,0.0499,-0.2584
noatok,12,L,11.35,-10.22,501.8,0.0773,-0.7265,-0.448,-0.2772,0.4121,-0.1283,-0.1859,-0.0332
noatok,12,FL,-60.11,-8.56,84.8,0.4479,-0.5532,-0.3969,0.0426,0.3827,-0.3113,0.3082,0.3483
noatok,13,F,-11.66,-1.24,-27.7,0.4146,0.0687,0.2271,-0.397,0.192,-0.0228,0.1452,-0.3035
noatok,13,FR,-20.74,3.78,-343.0,0.5195,0.6142,0.1428,-0.2148,0.3881,-0.1225,-0.3023,-0.0337
noatok,13,R,-22.12,9.06,-757.0,0.0915,0.7339,0.5234,0.6227,-0.1239,-0.2209,0.0158,0.205
noatok,13,BR,-36.46,17.01,-777.6,-0.0853,0.7215,0.5847,0.5014,-0.1826,-0.0292,-0.1164,0.1271
noatok,13,B,14.2,0.85,-6.4,-0.2177,0.0131,0.103,0.0735,-0.0957,0.0377,-0.2071,0.0499
noatok,13,BL,12.92,0.44,190.1,-0.1828,-0.2846,0.1405,-0.1082,-0.0802,0.1439,-0.1579,-0.2303
noatok,13,L,4.79,1.01,533.0,-0.0081,-0.6943,-0.3782,-0.3754,0.2062,-0.1529,0.0571,-0.0957
noatok,13,FL,-1.85,-3.2,238.1,0.3098,-0.38,-0.0325,-0.4164,0.0287,-0.2115,0.0031,-0.125
noatok,14,F,-51.3,-1.66,-139.2,0.565,0.1076,-0.6308,0.1409,0.0295,-0.1673,-0.0385,-0.2427
noatok,14,FR,-75.37,5.34,-420.8,0.4728,0.6215,-0.7272,-0.0504,0.2466,0.0213,0.1565,0.045
noatok,14,R,-26.68,10.14,-497.2,0.1982,0.7245,-0.2718,0.4548,-0.0186,-0.0419,0.1912,-0.0328
noatok,14,BR,-5.9,15.72,-365.5,-0.0121,0.6574,0.0989,0.4168,-0.0176,-0.2043,0.2664,0.0693
noatok,14,B,27.68,0.04,89.8,-0.126,0.024,0.1996,-0.16,-0.1437,0.1496,-0.1227,-0.0821
noatok,14,BL,18.33,0.64,335.3,-0.0959,-0.406,-0.022,-0.3633,0.0872,0.0874,-0.0852,-0.0648
noatok,14,L,8.84,-1.91,441.8,0.0275,-0.6497,-0.2477,-0.2336,0.2322,-0.0456,-0.0271,-0.1792
noatok,14,FL,-73.67,2.98,74.8,0.4907,-0.4875,-0.4211,0.3349,0.1121,-0.1745,0.2153,-0.1021
noatok,15,F,-76.31,1.66,-233.5,0.5824,0.0642,-0.1603,0.4104,-0.2352,-0.4256,0.0487,0.3346
noatok,15,FR,-55.78,4.61,-446.8,0.5768,0.5907,-0.208,0.2994,-0.0953,-0.5233,-0.0457,0.1071
noatok,15,R,-26.98,7.97,-553.4,0.2007,0.7696,0.2177,0.4434,0.1777,-0.398,-0.352,-0.2674
noatok,15,BR,17.98,5.31,-297.9,-0.1373,0.584,0.364,0.3474,-0.0714,-0.0132,0.1514,0.031
noatok,15,B,18.62,1.86,62.5,-0.1023,0.0178,0.0813,-0.0843,-0.0785,0.1686,0.0361,-0.0435
noatok,15,BL,47.56,-1.2,437.8,-0.2323,-0.3638,0.2351,-0.5139,-0.2681,0.4166,0.0457,-0.1837
noatok,15,L,-0.62,2.01,396.7,0.0186,-0.5925,-0.3072,-0.1773,0.2874,-0.1239,-0.0815,-0.1057
noatok,15,FL,-61.89,5.39,-46.1,0.479,-0.4164,0.1357,0.4629,-0.2585,-0.3352,-0.221,-0.0777
noatok,16,F,-38.53,-0.46,-110.3,0.5105,-0.0605,0.2358,0.0515,0.2834,-0.1165,-0.1245,-0.1654
noatok,16,FR,-58.84,3.13,-335.8,0.5353,0.5555,0.1125,-0.4784,0.7042,-0.2042,-0.1677,-0.2532
noatok,16,R,-36.67,6.05,-556.0,0.1718,0.626,0.5621,0.4735,0.248,-0.1563,0.1527,-0.054
noatok,16,BR,-41.45,6.01,-551.6,0.095,0.5436,0.5675,0.4805,-0.0382,-0.2318,-0.0341,0.0827
noatok,16,B,7.22,-0.88,25.1,-0.087,-0.0072,0.0146,-0.0191,-0.0528,0.0398,0.0101,-0.0133
noatok,16,BL,18.41,-5.81,277.8,-0.1842,-0.353,-0.078,-0.1799,-0.1506,0.0345,-0.1286,-0.0943
noatok,16,L,-4.21,-8.96,348.9,-0.0359,-0.5742,-0.3287,-0.4547,0.2728,-0.2468,0.157,-0.0816
noatok,16,FL,-34.42,-2.97,33.5,0.5548,-0.4968,0.3094,0.3163,0.162,-0.1915,0.2229,-0.0683
noatok,17,F,-113.86,-2.1,-316.6,0.201,0.1044,-0.5539,0.4358,0.6158,-0.4786,0.2044,0.2122
noatok,17,FR,-88.44,1.16,-418.9,0.151,0.4023,-0.4018,0.6751,0.4713,-0.6074,0.4329,0.4323
noatok,17,R,-15.86,17.59,-529.2,-0.0243,0.6499,0.5333,0.7922,-0.07,-0.477,0.5849,0.1453
noatok,17,BR,-6.22,16.44,-418.4,-0.0239,0.5256,0.5325,0.6906,-0.2082,-0.3158,0.4411,0.038
noatok,17,B,7.61,-0.99,22.6,-0.044,-0.0072,0.0671,-0.0087,-0.113,0.055,0.013,-0.0024
noatok,17,BL,-63.79,-2.92,76.8,0.0213,-0.3642,-0.5011,-0.2121,0.6469,-0.4651,-0.1832,-0.107
noatok,17,L,-36.1,-11.07,266.5,0.0136,-0.5592,-0.636,-0.5492,0.6811,-0.426,-0.4307,-0.2123
noatok,17,FL,-114.92,-2.16,-79.2,0.2053,-0.3936,-0.492,0.3104,0.6335,-0.6111,0.1775,-0.0722
noatok,18,F,-15.41,-0.15,-38.3,0.4808,-0.1141,0.2176,0.2479,-0.395,-0.1298,0.2018,-0.056
noatok,18,FR,-13.75,5.4,-350.9,0.5315,0.6362,-0.4091,-0.1881,0.05,-0.2004,-0.1794,0.029
noatok,18,R,5.45,8.76,-555.2,0.0438,0.737,-0.1249,0.1426,0.1806,-0.1836,-0.3662,-0.0649
noatok,18,BR,19.46,16.21,-575.4,-0.0714,0.7597,0.2718,0.0594,0.2053,-0.0164,-0.2208,-0.053
noatok,18,B,14.18,1.43,44.5,-0.1851,-0.0176,0.1274,-0.0226,-0.0721,0.079,-0.0366,-0.1371
noatok,18,BL,36.04,-0.86,309.8,-0.2616,-0.3185,0.1456,-0.3128,-0.3352,0.2966,-0.2258,-0.3081
noatok,18,L,-9.01,-10.21,411.2,-0.0214,-0.6679,-0.2087,-0.2707,0.0394,0.1167,0.1705,-0.1522
noatok,18,FL,-21.11,-5.32,143.5,0.3846,-0.4716,0.0423,0.1539,-0.3325,0.1272,0.0437,0.0232
noatok,19,F,-10.32,-0.43,-38.0,0.4047,-0.049,0.224,0.0889,-0.1443,0.1677,-0.2224,-0.1123
noatok,19,FR,-27.58,6.12,-402.2,0.427,0.6071,-0.1478,0.111,0.0485,-0.1297,-0.4715,0.2001
noatok,19,R,-49.67,5.81,-556.4,0.148,0.6706,0.1678,0.3296,0.1528,-0.1349,-0.3333,0.013
noatok,19,BR,3.91,4.46,-483.3,0.063,0.7294,0.3786,0.2687,0.183,-0.0568,-0.3486,-0.2
noatok,19,B,7.1,-1.22,9.6,-0.1659,-0.0231,0.2166,-0.0483,-0.0417,0.009,0.0445,-0.209
noatok,19,BL,25.75,-7.72,420.8,-0.1888,-0.5052,-0.0975,-0.3546,-0.0455,0.0655,0.1733,-0.1395
noatok,19,L,15.58,-8.12,580.7,-0.049,-0.7001,-0.4236,-0.4456,0.3713,-0.0504,0.0624,0.1392
noatok,19,FL,-52.08,-3.55,121.9,0.5669,-0.5724,0.0236,0.0301,0.1906,0.0865,-0.3514,0.1412
noatok,20,F,-28.56,-3.09,-44.9,0.4818,0.051,-0.1402,0.157,0.0785,-0.1887,0.441,0.2772
noatok,20,FR,-18.76,1.8,-447.1,0.4582,0.6855,0.0867,0.3589,0.191,-0.1256,0.3645,-0.0435
noatok,20,R,-26.45,-6.25,-635.7,0.0304,0.7775,0.1723,0.5513,0.0789,-0.1231,0.0841,0.0348
noatok,20,BR,32.13,0.61,-373.1,-0.2327,0.6528,0.5625,0.2702,-0.2435,0.1524,-0.167,-0.0259
noatok,20,B,23.65,0.84,134.4,-0.1788,-0.0432,0.0811,-0.2073,-0.0627,0.0196,-0.1273,-0.111
noatok,20,BL,13.41,1.65,276.6,-0.1208,-0.3926,-0.1906,-0.4587,0.0403,0.1561,-0.1063,-0.1859
noatok,20,L,-27.86,2.25,344.1,0.0622,-0.6807,-0.3477,-0.1582,0.335,-0.2102,-0.074,-0.0516
noatok,20,FL,-109.73,-6.67,-140.6,0.4843,-0.4785,0.0355,0.5004,-0.0848,-0.0719,0.2997,-0.2106
noatok,21,F,2.21,0.83,21.1,-0.0132,0.0052,-0.0093,-0.0251,0.007,0.0003,-0.023,-0.0315
noatok,21,FR,-127.65,0.55,-921.9,0.0056,0.1147,0.0207,0.1083,0.0273,-0.0922,0.0533,0.0564
noatok,21,R,-59.61,-18.69,-262.3,-0.0557,0.292,0.3317,0.3221,-0.115,0.091,-0.0998,0.1215
noatok,21,BR,-21.32,-44.87,-653.2,-0.0574,0.1073,0.0862,0.0439,0.0954,-0.0065,-0.119,0.1142
noatok,21,B,0.54,-0.95,-1.8,-0.0238,-0.0013,-0.0006,0.0005,0.0031,-0.0069,-0.0027,-0.0085
noatok,21,BL,29.21,158.71,946.5,-0.0258,-0.1441,-0.1112,-0.2469,-0.0373,0.1778,0.023,-0.0787
